loan_id,app_id,disbursed_date,customer_id,product_key,channel,partner_id,principal,tenor_months,annual_rate,monthly_installment
LN00000258,APP00000415,2024-01-16,SH0003231,cd_installment,digital_app,,35000000,11,0.2452,3585000
LN00000259,APP00000416,2024-01-15,SH0003341,cash_loan,dsa,,15400000,28,0.3313,797000
LN00000260,APP00000418,2024-01-16,SH0002072,credit_card_loan,digital_app,,2600000,11,0.2969,273000
LN00000261,APP00000419,2024-01-18,SH0001753,cash_loan,digital_app,,60900000,13,0.3982,5844000
LN00000262,APP00000422,2024-01-17,SH0000771,cash_loan,pos_partner,PTR001,61500000,16,0.296,4699000
LN00000263,APP00000425,2024-01-16,SH0000099,cash_loan,digital_app,,37900000,34,0.3153,1699000
LN00000264,APP00000427,2024-01-16,SH0003198,credit_card_loan,digital_app,,1400000,8,0.3178,196000
LN00000265,APP00000428,2024-01-17,SH0003663,cd_installment,pos_partner,PTR002,4600000,19,0.3146,310000
LN00000266,APP00000430,2024-01-15,SH0000325,cash_loan,digital_app,,11300000,31,0.3665,569000
LN00000267,APP00000431,2024-01-18,SH0000200,cd_installment,pos_partner,PTR009,3500000,24,0.2381,185000
LN00000268,APP00000432,2024-01-16,SH0000969,cash_loan,dsa,,4500000,7,0.2803,704000
LN00000269,APP00000433,2024-01-16,SH0001575,two_wheeler_loan,dsa,,11200000,16,0.2107,809000
LN00000270,APP00000434,2024-01-18,SH0001004,cash_loan,digital_app,,4900000,29,0.349,252000
LN00000271,APP00000436,2024-01-20,SH0001046,credit_card_loan,telesales,,1800000,6,0.3277,329000
LN00000272,APP00000437,2024-01-18,SH0002339,credit_card_loan,telesales,,1500000,7,0.3141,237000
LN00000273,APP00000438,2024-01-18,SH0003944,cash_loan,dsa,,139400000,36,0.3367,6201000
LN00000274,APP00000439,2024-01-20,SH0003674,two_wheeler_loan,pos_partner,PTR017,22200000,14,0.2628,1858000
LN00000275,APP00000441,2024-01-19,SH0003989,cd_installment,pos_partner,PTR005,3700000,21,0.2008,210000
LN00000276,APP00000443,2024-01-17,SH0000573,credit_card_loan,telesales,,5400000,12,0.2913,524000
LN00000277,APP00000447,2024-01-18,SH0000778,cd_installment,pos_partner,PTR024,35100000,7,0.3065,5539000
LN00000278,APP00000448,2024-01-16,SH0000431,cash_loan,digital_app,,185800000,33,0.2913,8248000
LN00000279,APP00000451,2024-01-15,SH0001314,two_wheeler_loan,dsa,,32400000,32,0.2196,1347000
LN00000280,APP00000452,2024-01-20,SH0002877,cash_loan,digital_app,,15100000,22,0.3081,907000
LN00000281,APP00000455,2024-01-16,SH0003083,two_wheeler_loan,pos_partner,PTR015,11100000,22,0.1971,605000
LN00000282,APP00000457,2024-01-17,SH0001814,two_wheeler_loan,dsa,,12800000,36,0.2691,522000
LN00000283,APP00000458,2024-01-18,SH0000195,cd_installment,pos_partner,PTR006,2000000,8,0.2872,278000
LN00000284,APP00000460,2024-01-20,SH0003957,two_wheeler_loan,pos_partner,PTR015,30500000,16,0.2436,2252000
LN00000285,APP00000462,2024-01-19,SH0002936,cash_loan,telesales,,71300000,29,0.3086,3518000
LN00000286,APP00000463,2024-01-19,SH0003112,two_wheeler_loan,pos_partner,PTR016,18500000,25,0.2393,947000
LN00000287,APP00000466,2024-01-16,SH0000762,cash_loan,dsa,,69400000,19,0.4001,4990000
LN00000288,APP00000467,2024-01-18,SH0002406,cash_loan,dsa,,162500000,26,0.315,8702000
LN00000289,APP00000470,2024-01-19,SH0001433,cash_loan,digital_app,,98200000,19,0.3002,6557000
LN00000290,APP00000473,2024-01-18,SH0001020,cash_loan,telesales,,25400000,28,0.3867,1391000
LN00000291,APP00000475,2024-01-21,SH0003211,cd_installment,pos_partner,PTR014,5700000,18,0.2341,379000
LN00000292,APP00000477,2024-01-18,SH0001624,cd_installment,pos_partner,PTR005,3600000,9,0.234,440000
LN00000293,APP00000479,2024-01-15,SH0003753,two_wheeler_loan,digital_app,,18200000,19,0.2708,1188000
LN00000294,APP00000480,2024-01-17,SH0003708,cash_loan,digital_app,,25700000,14,0.3619,2278000
LN00000295,APP00000483,2024-01-17,SH0000966,two_wheeler_loan,pos_partner,PTR017,60500000,9,0.2339,7394000
LN00000296,APP00000485,2024-01-18,SH0000903,cash_loan,pos_partner,PTR012,13800000,27,0.3056,713000
LN00000297,APP00000487,2024-01-19,SH0003170,credit_card_loan,telesales,,24500000,12,0.3102,2401000
LN00000298,APP00000488,2024-01-16,SH0001343,credit_card_loan,telesales,,800000,6,0.379,148000
LN00000299,APP00000489,2024-01-20,SH0000253,credit_card_loan,digital_app,,14400000,9,0.2843,1795000
LN00000300,APP00000491,2024-01-18,SH0003849,cash_loan,digital_app,,29400000,32,0.3773,1470000
LN00000301,APP00000493,2024-01-16,SH0000984,cd_installment,pos_partner,PTR006,5900000,10,0.2,645000
LN00000302,APP00000495,2024-01-18,SH0002945,two_wheeler_loan,pos_partner,PTR010,23800000,15,0.2636,1880000
LN00000303,APP00000496,2024-01-17,SH0001776,cash_loan,telesales,,10500000,30,0.3205,513000
LN00000304,APP00000498,2024-01-17,SH0003247,credit_card_loan,telesales,,900000,4,0.2725,238000
LN00000305,APP00000499,2024-01-19,SH0003333,cd_installment,pos_partner,PTR001,7800000,22,0.3039,467000
LN00000306,APP00000500,2024-01-20,SH0001513,cash_loan,digital_app,,6200000,16,0.3286,484000
LN00000307,APP00000501,2024-01-18,SH0000951,two_wheeler_loan,pos_partner,PTR016,30700000,9,0.2539,3782000
LN00000308,APP00000502,2024-01-19,SH0000038,cash_loan,telesales,,22100000,8,0.4189,3214000
LN00000309,APP00000504,2024-01-20,SH0003186,cd_installment,digital_app,,6000000,7,0.2776,938000
LN00000310,APP00000506,2024-01-21,SH0003835,cd_installment,pos_partner,PTR020,10200000,23,0.3148,596000
LN00000311,APP00000508,2024-01-20,SH0000162,cash_loan,digital_app,,122600000,27,0.4074,7007000
LN00000312,APP00000509,2024-01-19,SH0000737,cash_loan,digital_app,,36300000,20,0.3722,2463000
LN00000313,APP00000514,2024-01-20,SH0003036,cash_loan,telesales,,36000000,7,0.2932,5658000
LN00000314,APP00000515,2024-01-19,SH0000733,cash_loan,digital_app,,69100000,18,0.3525,4998000
LN00000315,APP00000518,2024-01-21,SH0000779,two_wheeler_loan,pos_partner,PTR016,25300000,28,0.2087,1149000
LN00000316,APP00000519,2024-01-20,SH0002634,cash_loan,dsa,,30900000,11,0.3868,3381000
LN00000317,APP00000520,2024-01-17,SH0001073,cash_loan,digital_app,,8900000,31,0.4107,470000
LN00000318,APP00000521,2024-01-20,SH0003683,two_wheeler_loan,pos_partner,PTR016,47400000,16,0.2472,3508000
LN00000319,APP00000523,2024-01-22,SH0003145,cash_loan,telesales,,141900000,8,0.3042,19820000
LN00000320,APP00000524,2024-01-21,SH0003504,credit_card_loan,digital_app,,17700000,9,0.306,2226000
LN00000321,APP00000525,2024-01-17,SH0003507,credit_card_loan,digital_app,,4500000,9,0.3091,567000
LN00000322,APP00000526,2024-01-17,SH0003151,credit_card_loan,digital_app,,1800000,6,0.3072,327000
LN00000323,APP00000527,2024-01-20,SH0000900,cash_loan,dsa,,44000000,36,0.4042,2128000
LN00000324,APP00000528,2024-01-21,SH0001423,cash_loan,digital_app,,25800000,20,0.372,1750000
LN00000325,APP00000529,2024-01-19,SH0003059,credit_card_loan,digital_app,,3800000,11,0.2786,395000
LN00000326,APP00000530,2024-01-20,SH0003703,cd_installment,pos_partner,PTR011,36600000,24,0.2624,1976000
LN00000327,APP00000531,2024-01-19,SH0003763,cd_installment,pos_partner,PTR011,44200000,8,0.3319,6235000
LN00000328,APP00000532,2024-01-16,SH0002233,cash_loan,digital_app,,6000000,8,0.3759,860000
LN00000329,APP00000533,2024-01-21,SH0003237,cash_loan,telesales,,15000000,16,0.3497,1186000
LN00000330,APP00000534,2024-01-18,SH0002676,cd_installment,pos_partner,PTR008,7300000,21,0.3196,458000
LN00000331,APP00000541,2024-01-19,SH0000867,two_wheeler_loan,pos_partner,PTR010,11400000,13,0.1967,981000
LN00000332,APP00000544,2024-01-20,SH0003366,cd_installment,pos_partner,PTR001,6700000,7,0.2235,1030000
LN00000333,APP00000546,2024-01-22,SH0001715,cash_loan,telesales,,41600000,14,0.4024,3772000
LN00000334,APP00000547,2024-01-20,SH0000724,two_wheeler_loan,pos_partner,PTR016,33700000,24,0.1831,1687000
LN00000335,APP00000549,2024-01-20,SH0001880,cash_loan,digital_app,,4000000,27,0.3202,210000
LN00000336,APP00000551,2024-01-20,SH0000594,two_wheeler_loan,pos_partner,PTR016,20900000,27,0.2606,1031000
LN00000337,APP00000552,2024-01-20,SH0002572,cd_installment,pos_partner,PTR001,6600000,6,0.3357,1210000
LN00000338,APP00000553,2024-01-21,SH0001625,credit_card_loan,digital_app,,11400000,10,0.3051,1305000
LN00000339,APP00000554,2024-01-18,SH0001412,cash_loan,dsa,,68500000,13,0.3284,6333000
LN00000340,APP00000555,2024-01-21,SH0002412,two_wheeler_loan,pos_partner,PTR015,63800000,14,0.2531,5311000
LN00000341,APP00000559,2024-01-18,SH0003180,cash_loan,pos_partner,PTR006,15000000,14,0.3892,1350000
LN00000342,APP00000561,2024-01-19,SH0002943,cd_installment,pos_partner,PTR006,32700000,14,0.2452,2709000
LN00000343,APP00000562,2024-01-22,SH0003722,cash_loan,telesales,,79800000,26,0.3681,4499000
LN00000344,APP00000566,2024-01-20,SH0000232,cash_loan,pos_partner,PTR016,149500000,17,0.3763,11479000
LN00000345,APP00000567,2024-01-20,SH0000921,cash_loan,telesales,,8800000,18,0.3873,652000
LN00000346,APP00000568,2024-01-21,SH0003553,two_wheeler_loan,digital_app,,33200000,13,0.2036,2867000
LN00000347,APP00000569,2024-01-18,SH0002699,credit_card_loan,telesales,,1500000,12,0.2852,145000
LN00000348,APP00000571,2024-01-21,SH0003523,credit_card_loan,digital_app,,2100000,7,0.3222,333000
LN00000349,APP00000572,2024-01-21,SH0002613,two_wheeler_loan,pos_partner,PTR010,32300000,29,0.238,1475000
LN00000350,APP00000573,2024-01-22,SH0003031,cash_loan,dsa,,8800000,8,0.3398,1245000
LN00000351,APP00000575,2024-01-20,SH0001934,cash_loan,dsa,,99900000,8,0.3999,14432000
LN00000352,APP00000579,2024-01-19,SH0000471,cd_installment,pos_partner,PTR001,5800000,8,0.2051,782000
LN00000353,APP00000582,2024-01-21,SH0000767,cash_loan,digital_app,,135700000,7,0.3659,21821000
LN00000354,APP00000584,2024-01-20,SH0002542,cd_installment,pos_partner,PTR009,12200000,23,0.2254,658000
LN00000355,APP00000585,2024-01-20,SH0003231,cash_loan,digital_app,,10100000,8,0.3783,1448000
LN00000356,APP00000586,2024-01-19,SH0003217,cash_loan,digital_app,,83600000,8,0.3592,11906000
LN00000357,APP00000587,2024-01-19,SH0002148,cd_installment,pos_partner,PTR002,9900000,9,0.2886,1236000
LN00000358,APP00000588,2024-01-20,SH0001058,cash_loan,pos_partner,PTR003,14100000,17,0.2869,1019000
LN00000359,APP00000590,2024-01-20,SH0000056,credit_card_loan,digital_app,,3900000,10,0.3398,453000
LN00000360,APP00000593,2024-01-20,SH0001302,cash_loan,digital_app,,23900000,24,0.3804,1437000
LN00000361,APP00000594,2024-01-21,SH0003419,credit_card_loan,digital_app,,3400000,7,0.2764,531000
LN00000362,APP00000596,2024-01-19,SH0003545,cd_installment,pos_partner,PTR022,16500000,24,0.3331,951000
LN00000363,APP00000597,2024-01-20,SH0002398,cd_installment,pos_partner,PTR014,19400000,10,0.269,2187000
LN00000364,APP00000598,2024-01-19,SH0000652,cash_loan,telesales,,124500000,30,0.3513,6293000
LN00000365,APP00000599,2024-01-20,SH0000590,cd_installment,pos_partner,PTR005,3500000,16,0.2716,263000
LN00000366,APP00000601,2024-01-20,SH0000226,cash_loan,telesales,,153700000,25,0.3582,8812000
LN00000367,APP00000605,2024-01-22,SH0002718,cash_loan,digital_app,,11900000,19,0.3515,826000
LN00000368,APP00000607,2024-01-19,SH0003152,cash_loan,dsa,,100400000,27,0.3262,5297000
LN00000369,APP00000608,2024-01-21,SH0003477,cash_loan,dsa,,63600000,26,0.2823,3298000
LN00000370,APP00000611,2024-01-22,SH0000701,cash_loan,telesales,,159800000,14,0.3463,14037000
LN00000371,APP00000614,2024-01-22,SH0002936,cd_installment,pos_partner,PTR006,12600000,15,0.3464,1047000
LN00000372,APP00000616,2024-01-22,SH0001656,two_wheeler_loan,dsa,,63500000,20,0.1907,3731000
LN00000373,APP00000617,2024-01-21,SH0000802,cd_installment,pos_partner,PTR009,2800000,24,0.2361,147000
LN00000374,APP00000618,2024-01-23,SH0001061,cash_loan,digital_app,,31100000,7,0.3926,5043000
LN00000375,APP00000619,2024-01-22,SH0000511,cash_loan,dsa,,100600000,33,0.3265,4658000
LN00000376,APP00000620,2024-01-20,SH0002178,cash_loan,telesales,,78000000,33,0.2978,3490000
LN00000377,APP00000621,2024-01-21,SH0002724,cash_loan,telesales,,143000000,32,0.3702,7095000
LN00000378,APP00000622,2024-01-24,SH0003496,two_wheeler_loan,dsa,,12600000,16,0.1899,898000
LN00000379,APP00000624,2024-01-20,SH0003186,cash_loan,dsa,,76300000,28,0.3543,4043000
LN00000380,APP00000628,2024-01-20,SH0002711,two_wheeler_loan,pos_partner,PTR017,42000000,16,0.2622,3139000
LN00000381,APP00000632,2024-01-19,SH0001531,cd_installment,pos_partner,PTR020,4500000,18,0.2456,301000
LN00000382,APP00000633,2024-01-20,SH0000740,cd_installment,pos_partner,PTR008,2400000,21,0.2047,137000
LN00000383,APP00000636,2024-01-24,SH0000403,cd_installment,digital_app,,2800000,22,0.3468,174000
LN00000384,APP00000638,2024-01-23,SH0002996,cd_installment,dsa,,3300000,7,0.3115,522000
LN00000385,APP00000639,2024-01-24,SH0003842,cash_loan,digital_app,,23000000,25,0.4152,1389000
LN00000386,APP00000640,2024-01-20,SH0003916,two_wheeler_loan,dsa,,17400000,24,0.2415,921000
LN00000387,APP00000641,2024-01-19,SH0002145,cd_installment,pos_partner,PTR001,4200000,17,0.275,301000
LN00000388,APP00000642,2024-01-22,SH0000758,cash_loan,digital_app,,225200000,10,0.3408,26185000
LN00000389,APP00000643,2024-01-20,SH0001378,cd_installment,pos_partner,PTR018,8300000,7,0.2422,1283000
LN00000390,APP00000645,2024-01-24,SH0003029,two_wheeler_loan,pos_partner,PTR015,19200000,8,0.2753,2654000
LN00000391,APP00000646,2024-01-22,SH0003823,cash_loan,dsa,,21600000,7,0.355,3461000
LN00000392,APP00000647,2024-01-23,SH0000085,cash_loan,digital_app,,9200000,23,0.3319,546000
LN00000393,APP00000648,2024-01-21,SH0000900,cd_installment,pos_partner,PTR006,3400000,23,0.2285,184000
LN00000394,APP00000649,2024-01-22,SH0003197,cash_loan,digital_app,,24600000,35,0.3633,1149000
LN00000395,APP00000651,2024-01-18,SH0000657,cash_loan,dsa,,39800000,23,0.3958,2496000
LN00000396,APP00000654,2024-01-20,SH0003194,cash_loan,dsa,,61700000,35,0.4091,3046000
LN00000397,APP00000656,2024-01-23,SH0002043,cd_installment,pos_partner,PTR014,55600000,17,0.2507,3919000
LN00000398,APP00000657,2024-01-22,SH0001037,cash_loan,digital_app,,81400000,28,0.294,4052000
LN00000399,APP00000662,2024-01-22,SH0003842,cash_loan,telesales,,16800000,29,0.3734,888000
LN00000400,APP00000663,2024-01-22,SH0003977,cd_installment,pos_partner,PTR011,2200000,7,0.2683,343000
LN00000401,APP00000665,2024-01-20,SH0000407,credit_card_loan,dsa,,4600000,4,0.2677,1215000
LN00000402,APP00000666,2024-01-23,SH0002657,cash_loan,telesales,,15900000,36,0.3824,749000
LN00000403,APP00000667,2024-01-25,SH0001836,cash_loan,dsa,,26300000,19,0.3661,1844000
LN00000404,APP00000669,2024-01-23,SH0003995,cd_installment,pos_partner,PTR005,24600000,6,0.2593,4416000
LN00000405,APP00000670,2024-01-23,SH0001985,cash_loan,telesales,,52700000,20,0.3147,3420000
LN00000406,APP00000671,2024-01-22,SH0000871,credit_card_loan,telesales,,900000,6,0.2568,161000
LN00000407,APP00000672,2024-01-21,SH0000634,two_wheeler_loan,pos_partner,PTR010,20800000,21,0.2385,1221000
LN00000408,APP00000674,2024-01-21,SH0001176,cd_installment,pos_partner,PTR014,3800000,10,0.2367,422000
LN00000409,APP00000681,2024-01-20,SH0002279,two_wheeler_loan,pos_partner,PTR010,29000000,12,0.2672,2781000
LN00000410,APP00000682,2024-01-23,SH0000225,cd_installment,pos_partner,PTR006,10000000,6,0.3448,1838000
LN00000411,APP00000683,2024-01-20,SH0001776,cd_installment,pos_partner,PTR006,5000000,20,0.244,307000
LN00000412,APP00000686,2024-01-24,SH0003531,cash_loan,pos_partner,PTR013,77100000,24,0.3495,4510000
LN00000413,APP00000687,2024-01-21,SH0001839,cd_installment,pos_partner,PTR008,4800000,17,0.2478,338000
LN00000414,APP00000688,2024-01-21,SH0002417,two_wheeler_loan,pos_partner,PTR015,16000000,30,0.1929,676000
LN00000415,APP00000689,2024-01-23,SH0000097,cash_loan,digital_app,,11400000,7,0.28,1784000
LN00000416,APP00000690,2024-01-22,SH0000630,cash_loan,digital_app,,24400000,23,0.3786,1508000
LN00000417,APP00000691,2024-01-20,SH0002183,two_wheeler_loan,pos_partner,PTR016,30400000,8,0.1891,4074000
LN00000418,APP00000693,2024-01-21,SH0003272,two_wheeler_loan,pos_partner,PTR016,58000000,34,0.204,2260000
LN00000419,APP00000694,2024-01-21,SH0002745,cd_installment,pos_partner,PTR014,10700000,19,0.3318,732000
LN00000420,APP00000696,2024-01-22,SH0001415,credit_card_loan,telesales,,2000000,10,0.2619,225000
LN00000421,APP00000698,2024-01-24,SH0000691,cash_loan,telesales,,31500000,9,0.408,4121000
LN00000422,APP00000699,2024-01-23,SH0003103,cd_installment,pos_partner,PTR006,50200000,20,0.2341,3056000
LN00000423,APP00000700,2024-01-24,SH0003471,two_wheeler_loan,dsa,,15800000,13,0.2256,1381000
LN00000424,APP00000701,2024-01-21,SH0001020,cd_installment,pos_partner,PTR020,51500000,19,0.2665,3352000
LN00000425,APP00000702,2024-01-23,SH0003398,credit_card_loan,telesales,,900000,9,0.313,113000
LN00000426,APP00000704,2024-01-23,SH0003334,credit_card_loan,digital_app,,2700000,5,0.338,586000
LN00000427,APP00000705,2024-01-22,SH0003814,two_wheeler_loan,pos_partner,PTR023,23300000,11,0.2704,2415000
LN00000428,APP00000707,2024-01-21,SH0001734,cash_loan,digital_app,,245000000,12,0.3051,23946000
LN00000429,APP00000710,2024-01-21,SH0000609,credit_card_loan,digital_app,,2100000,4,0.2778,556000
LN00000430,APP00000713,2024-01-22,SH0002276,cash_loan,dsa,,30800000,20,0.2884,1958000
LN00000431,APP00000714,2024-01-24,SH0002482,two_wheeler_loan,pos_partner,PTR016,30400000,9,0.2272,3706000
LN00000432,APP00000717,2024-01-21,SH0000881,credit_card_loan,telesales,,4300000,11,0.2912,450000
LN00000433,APP00000719,2024-01-23,SH0003687,two_wheeler_loan,dsa,,42900000,26,0.1912,2028000
LN00000434,APP00000720,2024-01-23,SH0002163,cd_installment,pos_partner,PTR018,2200000,24,0.2353,116000
LN00000435,APP00000721,2024-01-23,SH0003026,cash_loan,digital_app,,21600000,36,0.2924,908000
LN00000436,APP00000722,2024-01-21,SH0003766,cd_installment,pos_partner,PTR011,6500000,9,0.2835,810000
LN00000437,APP00000723,2024-01-23,SH0002026,cd_installment,pos_partner,PTR005,2300000,18,0.2653,156000
LN00000438,APP00000724,2024-01-24,SH0001585,two_wheeler_loan,pos_partner,PTR023,29600000,25,0.2228,1491000
LN00000439,APP00000725,2024-01-20,SH0002101,cd_installment,digital_app,,6000000,9,0.2306,732000
LN00000440,APP00000726,2024-01-24,SH0002820,cd_installment,pos_partner,PTR006,20800000,12,0.224,1951000
LN00000441,APP00000727,2024-01-25,SH0003056,cash_loan,digital_app,,88600000,15,0.402,7611000
LN00000442,APP00000728,2024-01-24,SH0003536,cash_loan,digital_app,,40600000,23,0.3185,2381000
LN00000443,APP00000729,2024-01-24,SH0000651,cash_loan,digital_app,,23200000,19,0.3042,1554000
LN00000444,APP00000730,2024-01-23,SH0001478,cash_loan,digital_app,,170300000,32,0.3319,8089000
LN00000445,APP00000731,2024-01-23,SH0001854,cash_loan,telesales,,81500000,24,0.3764,4883000
LN00000446,APP00000732,2024-01-23,SH0003049,cash_loan,digital_app,,160700000,25,0.3159,8855000
LN00000447,APP00000733,2024-01-25,SH0001421,cash_loan,digital_app,,9900000,33,0.3473,470000
LN00000448,APP00000734,2024-01-24,SH0002591,cd_installment,pos_partner,PTR001,45700000,20,0.3384,3021000
LN00000449,APP00000735,2024-01-26,SH0002563,credit_card_loan,telesales,,12400000,11,0.3363,1326000
LN00000450,APP00000736,2024-01-22,SH0003829,credit_card_loan,dsa,,8500000,5,0.3316,1843000
LN00000451,APP00000737,2024-01-26,SH0000255,credit_card_loan,telesales,,3600000,12,0.3359,357000
LN00000452,APP00000741,2024-01-22,SH0000409,cd_installment,pos_partner,PTR020,2900000,6,0.2362,517000
LN00000453,APP00000742,2024-01-24,SH0003664,cash_loan,telesales,,67600000,29,0.2835,3246000
LN00000454,APP00000743,2024-01-22,SH0003038,cash_loan,telesales,,22200000,31,0.3268,1070000
LN00000455,APP00000746,2024-01-21,SH0002567,cd_installment,pos_partner,PTR008,12000000,15,0.2958,967000
LN00000456,APP00000747,2024-01-22,SH0002583,two_wheeler_loan,pos_partner,PTR016,23600000,21,0.2121,1355000
LN00000457,APP00000749,2024-01-23,SH0002113,credit_card_loan,telesales,,11900000,12,0.3284,1177000
LN00000458,APP00000751,2024-01-24,SH0001565,cd_installment,pos_partner,PTR008,19900000,19,0.2912,1320000
