customer_id,segment,province,income_band,risk_grade,birth_year,gender
SH0000444,mass,Khanh Hoa,10m_to_25m,E,1985,male
SH0000445,mass,Ha Noi,10m_to_25m,A,1987,male
SH0000446,mass,Hai Phong,10m_to_25m,D,1972,female
SH0000447,mass,Thanh Hoa,10m_to_25m,B,1990,male
SH0000448,emerging_affluent,Dong Nai,10m_to_25m,A,1981,female
SH0000449,emerging_affluent,Ho Chi Minh City,10m_to_25m,C,1995,male
SH0000450,emerging_affluent,Can Tho,10m_to_25m,C,1975,male
SH0000451,mass,Ha Noi,under_10m,E,1970,male
SH0000452,mass,Ha Noi,under_10m,D,2000,male
SH0000453,mass,Nghe An,10m_to_25m,E,1997,male
SH0000454,emerging_affluent,Ho Chi Minh City,over_25m,C,2005,female
SH0000455,mass,Ha Noi,under_10m,C,1998,female
SH0000456,mass,Bac Ninh,under_10m,E,1992,female
SH0000457,mass,Thanh Hoa,under_10m,B,1991,male
SH0000458,emerging_affluent,Ho Chi Minh City,under_10m,B,2002,female
SH0000459,mass,Ho Chi Minh City,under_10m,C,1971,male
SH0000460,emerging_affluent,Ha Noi,over_25m,D,1975,female
SH0000461,mass,Long An,under_10m,E,1991,female
SH0000462,mass,Khanh Hoa,under_10m,C,1977,female
SH0000463,mass,Khanh Hoa,10m_to_25m,C,1978,male
SH0000464,mass,Ha Noi,under_10m,C,1974,male
SH0000465,mass,Thanh Hoa,10m_to_25m,A,2003,male
SH0000466,mass,Dong Nai,10m_to_25m,C,1969,female
SH0000467,mass,Long An,under_10m,A,1989,male
SH0000468,mass,Long An,10m_to_25m,D,1984,female
SH0000469,mass,Binh Duong,over_25m,B,1990,male
SH0000470,emerging_affluent,Ha Noi,under_10m,B,1979,male
SH0000471,mass,Nghe An,10m_to_25m,C,1978,female
SH0000472,mass,Thanh Hoa,under_10m,B,1995,female
SH0000473,emerging_affluent,Ho Chi Minh City,over_25m,C,1981,female
SH0000474,emerging_affluent,Long An,under_10m,B,1983,female
SH0000475,mass,Ha Noi,over_25m,D,1992,female
SH0000476,mass,Hai Phong,10m_to_25m,B,1980,female
SH0000477,emerging_affluent,Bac Ninh,over_25m,B,2001,female
SH0000478,mass,Bac Ninh,10m_to_25m,B,1967,male
SH0000479,mass,Ha Noi,over_25m,C,1968,female
SH0000480,mass,Khanh Hoa,under_10m,D,1980,male
SH0000481,mass,Nghe An,over_25m,B,1996,female
SH0000482,emerging_affluent,Nghe An,10m_to_25m,D,1967,female
SH0000483,emerging_affluent,Dong Nai,10m_to_25m,E,1998,male
SH0000484,mass,Can Tho,under_10m,D,1993,male
SH0000485,mass,Khanh Hoa,10m_to_25m,D,1975,female
SH0000486,mass,Da Nang,10m_to_25m,C,1976,male
SH0000487,mass,Can Tho,10m_to_25m,D,1988,female
SH0000488,emerging_affluent,Ha Noi,over_25m,B,1968,female
SH0000489,mass,Ha Noi,10m_to_25m,B,1995,male
SH0000490,mass,Khanh Hoa,over_25m,E,1985,female
SH0000491,mass,Ha Noi,under_10m,D,1998,female
SH0000492,mass,Long An,10m_to_25m,D,1965,male
SH0000493,mass,Can Tho,10m_to_25m,E,1974,male
SH0000494,mass,Ho Chi Minh City,over_25m,B,1978,female
SH0000495,mass,Hai Phong,10m_to_25m,D,1965,male
SH0000496,mass,Can Tho,10m_to_25m,D,1977,male
SH0000497,mass,Khanh Hoa,under_10m,C,2001,male
SH0000498,mass,Ho Chi Minh City,under_10m,C,1975,female
SH0000499,emerging_affluent,Bac Ninh,under_10m,D,1968,female
SH0000500,mass,Can Tho,under_10m,C,2005,male
SH0000501,emerging_affluent,Ho Chi Minh City,under_10m,D,1994,male
SH0000502,mass,Thanh Hoa,10m_to_25m,C,1982,female
SH0000503,mass,Long An,under_10m,E,1969,female
SH0000504,emerging_affluent,Hai Phong,over_25m,B,1977,female
SH0000505,emerging_affluent,Binh Duong,under_10m,C,1967,female
SH0000506,mass,Ha Noi,under_10m,B,1968,female
SH0000507,mass,Ho Chi Minh City,10m_to_25m,C,1973,female
SH0000508,emerging_affluent,Bac Ninh,under_10m,D,1974,female
SH0000509,mass,Da Nang,under_10m,C,1988,female
SH0000510,mass,Thanh Hoa,under_10m,C,1989,male
SH0000511,emerging_affluent,Ha Noi,under_10m,B,1978,male
SH0000512,mass,Da Nang,under_10m,A,1984,female
SH0000513,mass,Ha Noi,over_25m,B,1989,female
SH0000514,emerging_affluent,Ha Noi,over_25m,D,1967,male
SH0000515,emerging_affluent,Ha Noi,under_10m,C,1998,female
SH0000516,mass,Hai Phong,10m_to_25m,C,1985,male
SH0000517,emerging_affluent,Ha Noi,under_10m,C,1966,female
SH0000518,mass,Ho Chi Minh City,under_10m,A,1968,female
SH0000519,mass,Ha Noi,10m_to_25m,B,1980,female
SH0000520,mass,Thanh Hoa,under_10m,D,1965,male
SH0000521,mass,Long An,under_10m,C,1986,female
SH0000522,mass,Binh Duong,over_25m,A,1995,female
SH0000523,mass,Da Nang,under_10m,B,1965,male
SH0000524,mass,Dong Nai,under_10m,B,1972,male
SH0000525,mass,Can Tho,under_10m,A,1978,male
SH0000526,mass,Ha Noi,under_10m,E,1988,female
SH0000527,mass,Khanh Hoa,over_25m,B,2005,female
SH0000528,mass,Long An,over_25m,B,1982,female
SH0000529,emerging_affluent,Ha Noi,under_10m,E,1991,male
SH0000530,mass,Khanh Hoa,10m_to_25m,C,1969,male
SH0000531,emerging_affluent,Ha Noi,under_10m,D,1975,female
SH0000532,mass,Ha Noi,10m_to_25m,A,1971,female
SH0000533,mass,Hai Phong,10m_to_25m,C,1989,female
SH0000534,emerging_affluent,Dong Nai,10m_to_25m,C,1995,male
SH0000535,mass,Ha Noi,over_25m,B,1975,male
SH0000536,mass,Ha Noi,under_10m,B,1987,female
SH0000537,mass,Long An,10m_to_25m,B,2000,male
SH0000538,mass,Bac Ninh,under_10m,A,1978,male
SH0000539,emerging_affluent,Binh Duong,under_10m,C,1997,male
SH0000540,mass,Dong Nai,under_10m,C,2005,male
SH0000541,mass,Binh Duong,over_25m,C,1991,male
SH0000542,mass,Nghe An,10m_to_25m,D,1972,female
SH0000543,mass,Ha Noi,under_10m,B,1969,male
SH0000544,mass,Da Nang,10m_to_25m,D,2003,female
SH0000545,mass,Ha Noi,10m_to_25m,C,1987,male
SH0000546,mass,Dong Nai,10m_to_25m,C,1984,male
SH0000547,emerging_affluent,Da Nang,10m_to_25m,B,1968,male
SH0000548,mass,Da Nang,over_25m,D,1983,female
SH0000549,emerging_affluent,Ha Noi,under_10m,B,1994,male
SH0000550,emerging_affluent,Dong Nai,10m_to_25m,C,1972,male
SH0000551,emerging_affluent,Ho Chi Minh City,10m_to_25m,C,1975,male
SH0000552,mass,Ha Noi,under_10m,E,1970,female
SH0000553,mass,Bac Ninh,10m_to_25m,C,1965,male
SH0000554,mass,Bac Ninh,10m_to_25m,E,1972,male
SH0000555,mass,Long An,over_25m,A,2002,female
SH0000556,mass,Long An,10m_to_25m,C,1973,male
SH0000557,mass,Ha Noi,under_10m,B,1976,male
SH0000558,mass,Ha Noi,under_10m,B,1970,female
SH0000559,emerging_affluent,Can Tho,10m_to_25m,D,1965,male
SH0000560,mass,Nghe An,10m_to_25m,C,1996,male
SH0000561,mass,Ho Chi Minh City,10m_to_25m,D,1969,female
SH0000562,mass,Ho Chi Minh City,10m_to_25m,D,1981,female
SH0000563,emerging_affluent,Binh Duong,10m_to_25m,A,1999,male
SH0000564,mass,Da Nang,under_10m,E,1974,male
SH0000565,mass,Thanh Hoa,10m_to_25m,B,1996,female
SH0000566,emerging_affluent,Ha Noi,under_10m,B,1980,female
SH0000567,mass,Da Nang,under_10m,C,1983,female
SH0000568,mass,Ho Chi Minh City,under_10m,B,1997,male
SH0000569,mass,Ha Noi,under_10m,C,1972,female
SH0000570,emerging_affluent,Bac Ninh,under_10m,A,1976,female
SH0000571,mass,Khanh Hoa,10m_to_25m,C,1999,male
SH0000572,emerging_affluent,Ho Chi Minh City,under_10m,D,1981,female
SH0000573,emerging_affluent,Da Nang,under_10m,A,1994,male
SH0000574,mass,Ha Noi,under_10m,B,1966,male
SH0000575,mass,Ha Noi,over_25m,E,2002,female
SH0000576,mass,Binh Duong,10m_to_25m,A,1967,male
SH0000577,emerging_affluent,Ha Noi,10m_to_25m,D,1989,female
SH0000578,mass,Bac Ninh,over_25m,C,1993,male
SH0000579,mass,Long An,10m_to_25m,B,2003,male
SH0000580,emerging_affluent,Ho Chi Minh City,over_25m,B,1988,male
SH0000581,mass,Ha Noi,10m_to_25m,C,1966,female
SH0000582,mass,Can Tho,under_10m,E,1987,female
SH0000583,mass,Nghe An,over_25m,C,2002,male
SH0000584,mass,Ho Chi Minh City,under_10m,C,1972,female
SH0000585,mass,Bac Ninh,10m_to_25m,C,1989,female
SH0000586,mass,Ho Chi Minh City,under_10m,D,1966,female
SH0000587,emerging_affluent,Binh Duong,10m_to_25m,B,1970,male
SH0000588,mass,Long An,under_10m,C,1980,male
SH0000589,emerging_affluent,Ho Chi Minh City,under_10m,C,1970,female
SH0000590,mass,Can Tho,over_25m,B,1970,male
SH0000591,emerging_affluent,Dong Nai,over_25m,C,1979,male
SH0000592,mass,Bac Ninh,10m_to_25m,A,1976,female
SH0000593,mass,Ha Noi,under_10m,A,1977,male
SH0000594,mass,Ha Noi,under_10m,B,1985,male
SH0000595,mass,Can Tho,over_25m,C,2004,male
SH0000596,mass,Long An,10m_to_25m,C,1982,female
SH0000597,mass,Ha Noi,under_10m,B,1969,male
SH0000598,mass,Ho Chi Minh City,10m_to_25m,C,1966,male
SH0000599,emerging_affluent,Hai Phong,10m_to_25m,C,1979,male
SH0000600,emerging_affluent,Hai Phong,10m_to_25m,C,1970,male
SH0000601,mass,Hai Phong,over_25m,D,1978,male
SH0000602,mass,Ho Chi Minh City,10m_to_25m,A,1969,female
SH0000603,mass,Khanh Hoa,under_10m,A,1987,male
SH0000604,mass,Ha Noi,under_10m,A,2004,male
SH0000605,mass,Binh Duong,10m_to_25m,C,1997,male
SH0000606,mass,Nghe An,over_25m,B,1993,male
SH0000607,mass,Ho Chi Minh City,10m_to_25m,D,1980,female
SH0000608,mass,Dong Nai,10m_to_25m,B,1972,male
SH0000609,emerging_affluent,Hai Phong,10m_to_25m,D,1992,male
SH0000610,mass,Ho Chi Minh City,under_10m,B,1973,male
SH0000611,mass,Ha Noi,10m_to_25m,C,1987,female
SH0000612,mass,Ho Chi Minh City,10m_to_25m,B,1993,male
SH0000613,mass,Can Tho,under_10m,D,1991,female
SH0000614,mass,Da Nang,10m_to_25m,C,1990,male
SH0000615,emerging_affluent,Khanh Hoa,under_10m,D,1983,male
SH0000616,mass,Bac Ninh,10m_to_25m,C,2003,female
SH0000617,mass,Binh Duong,10m_to_25m,E,1976,female
SH0000618,emerging_affluent,Da Nang,under_10m,B,1968,female
SH0000619,emerging_affluent,Nghe An,10m_to_25m,D,1967,male
SH0000620,mass,Nghe An,under_10m,C,1994,male
SH0000621,mass,Bac Ninh,under_10m,B,1970,female
SH0000622,emerging_affluent,Dong Nai,under_10m,D,1976,female
SH0000623,mass,Ho Chi Minh City,under_10m,C,1992,female
SH0000624,emerging_affluent,Da Nang,10m_to_25m,C,1972,female
SH0000625,mass,Hai Phong,10m_to_25m,B,1975,male
SH0000626,mass,Ho Chi Minh City,under_10m,B,1966,male
SH0000627,mass,Ho Chi Minh City,10m_to_25m,D,2001,male
SH0000628,mass,Can Tho,10m_to_25m,A,1966,male
SH0000629,emerging_affluent,Long An,over_25m,A,1997,male
SH0000630,emerging_affluent,Thanh Hoa,under_10m,B,1994,female
SH0000631,mass,Da Nang,under_10m,E,1990,female
SH0000632,mass,Hai Phong,under_10m,C,1993,male
SH0000633,emerging_affluent,Hai Phong,10m_to_25m,C,2002,male
SH0000634,mass,Thanh Hoa,10m_to_25m,D,1973,female
SH0000635,mass,Thanh Hoa,10m_to_25m,A,1973,female
SH0000636,mass,Nghe An,10m_to_25m,D,1995,female
SH0000637,mass,Hai Phong,10m_to_25m,A,2000,female
SH0000638,mass,Long An,10m_to_25m,D,1990,female
SH0000639,mass,Ha Noi,over_25m,E,2004,male
SH0000640,mass,Bac Ninh,under_10m,C,1998,female
SH0000641,mass,Long An,under_10m,C,2000,female
SH0000642,mass,Ho Chi Minh City,10m_to_25m,C,1984,male
SH0000643,mass,Ho Chi Minh City,10m_to_25m,D,1984,female
SH0000644,mass,Dong Nai,under_10m,D,1995,female
SH0000645,mass,Hai Phong,10m_to_25m,C,1974,female
SH0000646,emerging_affluent,Ha Noi,over_25m,C,1976,male
SH0000647,emerging_affluent,Dong Nai,10m_to_25m,E,1976,female
SH0000648,mass,Long An,10m_to_25m,D,2001,male
SH0000649,emerging_affluent,Can Tho,10m_to_25m,D,1998,male
SH0000650,mass,Can Tho,under_10m,C,1976,male
SH0000651,mass,Binh Duong,10m_to_25m,A,1998,male
SH0000652,mass,Thanh Hoa,10m_to_25m,D,2001,female
SH0000653,emerging_affluent,Binh Duong,under_10m,D,1984,male
SH0000654,mass,Can Tho,under_10m,E,1988,female
SH0000655,mass,Can Tho,under_10m,B,2004,male
SH0000656,emerging_affluent,Ha Noi,under_10m,B,1975,male
SH0000657,mass,Ho Chi Minh City,under_10m,C,1974,male
SH0000658,mass,Nghe An,under_10m,B,1999,male
SH0000659,mass,Khanh Hoa,10m_to_25m,D,1990,male
SH0000660,emerging_affluent,Long An,10m_to_25m,C,1970,male
SH0000661,mass,Ha Noi,under_10m,C,2004,male
SH0000662,mass,Da Nang,10m_to_25m,C,1991,male
SH0000663,mass,Ho Chi Minh City,under_10m,D,1998,male
SH0000664,mass,Can Tho,over_25m,B,2003,male
SH0000665,mass,Ha Noi,under_10m,B,1973,female
SH0000666,mass,Hai Phong,under_10m,D,1984,female
SH0000667,mass,Can Tho,under_10m,B,1974,female
SH0000668,mass,Can Tho,10m_to_25m,B,1966,male
SH0000669,mass,Thanh Hoa,10m_to_25m,B,2001,female
SH0000670,mass,Da Nang,under_10m,C,1968,male
SH0000671,emerging_affluent,Ha Noi,10m_to_25m,C,1979,female
SH0000672,mass,Da Nang,10m_to_25m,D,2005,male
SH0000673,mass,Ha Noi,under_10m,D,1966,male
SH0000674,mass,Dong Nai,under_10m,B,1992,male
SH0000675,emerging_affluent,Nghe An,over_25m,D,1983,female
SH0000676,emerging_affluent,Bac Ninh,10m_to_25m,D,1981,female
SH0000677,mass,Khanh Hoa,10m_to_25m,D,1984,male
SH0000678,emerging_affluent,Hai Phong,over_25m,B,1988,female
SH0000679,emerging_affluent,Khanh Hoa,10m_to_25m,C,2003,female
SH0000680,mass,Binh Duong,10m_to_25m,D,1997,male
SH0000681,emerging_affluent,Ho Chi Minh City,10m_to_25m,A,1972,male
SH0000682,emerging_affluent,Ha Noi,under_10m,B,2000,male
SH0000683,emerging_affluent,Thanh Hoa,10m_to_25m,B,1983,male
SH0000684,emerging_affluent,Ho Chi Minh City,under_10m,E,1984,male
SH0000685,mass,Ho Chi Minh City,10m_to_25m,C,1975,male
SH0000686,mass,Can Tho,over_25m,E,1981,female
SH0000687,mass,Hai Phong,10m_to_25m,A,1997,female
SH0000688,mass,Thanh Hoa,10m_to_25m,E,1982,male
SH0000689,emerging_affluent,Long An,under_10m,B,2003,female
SH0000690,mass,Ha Noi,under_10m,B,1969,female
SH0000691,emerging_affluent,Khanh Hoa,under_10m,B,1991,male
SH0000692,mass,Ho Chi Minh City,under_10m,A,1967,male
SH0000693,emerging_affluent,Thanh Hoa,10m_to_25m,C,1990,female
SH0000694,mass,Binh Duong,under_10m,C,2005,male
SH0000695,emerging_affluent,Ho Chi Minh City,10m_to_25m,C,1993,male
SH0000696,emerging_affluent,Ha Noi,10m_to_25m,B,1970,male
SH0000697,mass,Long An,10m_to_25m,C,1990,female
SH0000698,mass,Ho Chi Minh City,10m_to_25m,A,1996,female
SH0000699,mass,Ho Chi Minh City,10m_to_25m,C,1992,male
SH0000700,emerging_affluent,Bac Ninh,10m_to_25m,B,1968,male
SH0000701,mass,Khanh Hoa,under_10m,C,1976,male
SH0000702,mass,Dong Nai,10m_to_25m,A,1965,male
SH0000703,mass,Ha Noi,over_25m,B,1992,male
SH0000704,mass,Ha Noi,10m_to_25m,C,1999,male
SH0000705,emerging_affluent,Ha Noi,under_10m,A,1969,male
SH0000706,mass,Ha Noi,10m_to_25m,D,1984,female
SH0000707,mass,Dong Nai,over_25m,D,2004,female
SH0000708,mass,Ha Noi,10m_to_25m,C,1994,female
SH0000709,mass,Bac Ninh,under_10m,B,1990,female
SH0000710,emerging_affluent,Ho Chi Minh City,10m_to_25m,C,1969,male
SH0000711,emerging_affluent,Da Nang,10m_to_25m,D,1998,male
SH0000712,emerging_affluent,Khanh Hoa,under_10m,C,1972,male
SH0000713,mass,Bac Ninh,under_10m,B,1987,female
SH0000714,emerging_affluent,Ha Noi,under_10m,C,1975,female
SH0000715,emerging_affluent,Da Nang,10m_to_25m,C,1970,male
SH0000716,mass,Ha Noi,under_10m,B,1976,female
SH0000717,mass,Thanh Hoa,under_10m,B,1968,male
SH0000718,emerging_affluent,Ha Noi,under_10m,A,2000,female
SH0000719,emerging_affluent,Ho Chi Minh City,over_25m,D,1982,male
SH0000720,emerging_affluent,Da Nang,over_25m,B,1967,male
SH0000721,mass,Ha Noi,under_10m,B,1970,male
SH0000722,mass,Da Nang,under_10m,B,1990,female
SH0000723,mass,Ha Noi,under_10m,B,1986,female
SH0000724,mass,Ho Chi Minh City,10m_to_25m,A,1989,male
SH0000725,mass,Dong Nai,under_10m,B,1974,male
SH0000726,emerging_affluent,Hai Phong,over_25m,C,1994,male
SH0000727,mass,Ho Chi Minh City,under_10m,C,1974,female
SH0000728,mass,Ho Chi Minh City,under_10m,D,1981,male
SH0000729,mass,Khanh Hoa,under_10m,B,1972,male
SH0000730,mass,Ha Noi,over_25m,A,1982,female
SH0000731,mass,Long An,under_10m,D,1975,female
SH0000732,mass,Ho Chi Minh City,over_25m,D,1975,female
SH0000733,mass,Long An,over_25m,C,1992,male
SH0000734,mass,Can Tho,under_10m,C,1991,male
SH0000735,emerging_affluent,Khanh Hoa,under_10m,D,1980,female
SH0000736,mass,Binh Duong,under_10m,B,1979,male
SH0000737,emerging_affluent,Ho Chi Minh City,10m_to_25m,C,1994,male
SH0000738,emerging_affluent,Hai Phong,under_10m,E,1969,male
SH0000739,mass,Hai Phong,under_10m,C,2004,male
SH0000740,mass,Binh Duong,10m_to_25m,D,2001,male
SH0000741,mass,Hai Phong,under_10m,A,1991,female
SH0000742,mass,Hai Phong,under_10m,C,1971,male
SH0000743,mass,Ho Chi Minh City,10m_to_25m,E,1994,male
SH0000744,mass,Khanh Hoa,under_10m,B,1995,female
SH0000745,mass,Hai Phong,under_10m,C,1972,male
SH0000746,emerging_affluent,Long An,under_10m,C,1983,female
SH0000747,mass,Ho Chi Minh City,10m_to_25m,D,2002,female
SH0000748,mass,Bac Ninh,10m_to_25m,D,1990,female
SH0000749,mass,Can Tho,over_25m,B,1975,female
SH0000750,emerging_affluent,Hai Phong,over_25m,C,1982,female
SH0000751,mass,Ho Chi Minh City,10m_to_25m,D,1986,female
SH0000752,mass,Thanh Hoa,10m_to_25m,C,1979,male
SH0000753,mass,Da Nang,10m_to_25m,C,2000,male
SH0000754,mass,Ha Noi,10m_to_25m,B,1967,male
SH0000755,mass,Thanh Hoa,under_10m,C,1982,male
SH0000756,mass,Hai Phong,under_10m,D,1966,male
SH0000757,mass,Dong Nai,under_10m,D,1973,male
SH0000758,mass,Can Tho,under_10m,C,1981,female
SH0000759,mass,Nghe An,over_25m,B,2004,female
SH0000760,mass,Thanh Hoa,over_25m,C,1992,female
SH0000761,mass,Thanh Hoa,10m_to_25m,D,1970,female
SH0000762,mass,Ha Noi,under_10m,C,1974,male
SH0000763,emerging_affluent,Bac Ninh,under_10m,C,1987,female
SH0000764,mass,Binh Duong,under_10m,B,1967,female
SH0000765,emerging_affluent,Ho Chi Minh City,10m_to_25m,B,1990,female
SH0000766,mass,Da Nang,10m_to_25m,C,1967,male
SH0000767,mass,Ha Noi,10m_to_25m,A,1988,male
SH0000768,mass,Bac Ninh,under_10m,B,1985,male
SH0000769,mass,Ha Noi,under_10m,C,2000,male
SH0000770,mass,Dong Nai,10m_to_25m,D,1993,male
SH0000771,emerging_affluent,Ho Chi Minh City,10m_to_25m,C,1980,female
SH0000772,mass,Thanh Hoa,10m_to_25m,D,1982,male
SH0000773,mass,Can Tho,10m_to_25m,B,1965,male
SH0000774,mass,Ho Chi Minh City,10m_to_25m,A,1999,male
SH0000775,mass,Khanh Hoa,over_25m,D,2004,male
SH0000776,mass,Dong Nai,10m_to_25m,C,1985,female
SH0000777,emerging_affluent,Da Nang,10m_to_25m,D,1996,female
SH0000778,mass,Ha Noi,under_10m,D,2001,male
SH0000779,mass,Bac Ninh,10m_to_25m,B,1965,male
SH0000780,emerging_affluent,Ha Noi,under_10m,E,2002,female
SH0000781,mass,Ho Chi Minh City,10m_to_25m,D,1967,male
SH0000782,mass,Hai Phong,10m_to_25m,C,1998,male
SH0000783,mass,Binh Duong,under_10m,B,2005,male
SH0000784,emerging_affluent,Ha Noi,10m_to_25m,C,2001,female
SH0000785,mass,Ha Noi,10m_to_25m,E,1998,female
SH0000786,mass,Thanh Hoa,10m_to_25m,C,1966,female
SH0000787,mass,Ha Noi,under_10m,D,1973,male
SH0000788,mass,Nghe An,over_25m,A,2000,male
SH0000789,mass,Long An,under_10m,C,1967,female
SH0000790,mass,Ha Noi,10m_to_25m,B,1987,female
SH0000791,emerging_affluent,Bac Ninh,10m_to_25m,D,1996,female
SH0000792,mass,Ho Chi Minh City,under_10m,D,1974,female
SH0000793,mass,Khanh Hoa,10m_to_25m,B,1977,female
SH0000794,emerging_affluent,Khanh Hoa,10m_to_25m,B,1980,male
SH0000795,mass,Hai Phong,under_10m,B,1971,male
SH0000796,mass,Ha Noi,under_10m,D,1994,male
SH0000797,mass,Dong Nai,under_10m,B,1966,male
SH0000798,emerging_affluent,Hai Phong,under_10m,B,1998,female
SH0000799,emerging_affluent,Khanh Hoa,10m_to_25m,C,1973,male
SH0000800,mass,Can Tho,10m_to_25m,B,1999,female
SH0000801,mass,Thanh Hoa,under_10m,C,1995,female
SH0000802,mass,Khanh Hoa,over_25m,B,1985,male
SH0000803,mass,Ha Noi,under_10m,D,1995,female
SH0000804,mass,Ha Noi,10m_to_25m,B,1991,male
SH0000805,mass,Dong Nai,under_10m,B,1974,female
SH0000806,mass,Ho Chi Minh City,under_10m,D,1997,female
SH0000807,mass,Ha Noi,10m_to_25m,B,1988,male
SH0000808,mass,Ho Chi Minh City,under_10m,D,1992,female
SH0000809,mass,Ha Noi,10m_to_25m,C,1983,female
SH0000810,emerging_affluent,Da Nang,10m_to_25m,C,1978,female
SH0000811,mass,Ha Noi,under_10m,D,1971,female
SH0000812,mass,Hai Phong,over_25m,B,2000,male
SH0000813,emerging_affluent,Ho Chi Minh City,under_10m,D,1991,female
SH0000814,mass,Dong Nai,10m_to_25m,C,1980,female
SH0000815,emerging_affluent,Ha Noi,10m_to_25m,C,1998,female
SH0000816,emerging_affluent,Ha Noi,under_10m,D,1972,male
SH0000817,mass,Ha Noi,over_25m,E,1986,female
SH0000818,mass,Ho Chi Minh City,10m_to_25m,C,1973,female
SH0000819,mass,Hai Phong,10m_to_25m,C,1965,male
SH0000820,mass,Binh Duong,under_10m,D,1970,male
SH0000821,emerging_affluent,Thanh Hoa,under_10m,B,1986,male
SH0000822,mass,Can Tho,10m_to_25m,B,1995,male
SH0000823,emerging_affluent,Bac Ninh,10m_to_25m,C,1996,male
SH0000824,mass,Thanh Hoa,10m_to_25m,D,1991,male
SH0000825,mass,Nghe An,under_10m,C,1984,male
SH0000826,mass,Ha Noi,under_10m,A,1981,female
SH0000827,mass,Binh Duong,over_25m,B,1979,male
SH0000828,mass,Ha Noi,10m_to_25m,A,1984,female
SH0000829,emerging_affluent,Ho Chi Minh City,10m_to_25m,A,1995,male
SH0000830,mass,Thanh Hoa,under_10m,D,1969,male
SH0000831,mass,Bac Ninh,10m_to_25m,C,1995,female
SH0000832,mass,Can Tho,under_10m,D,1999,male
SH0000833,mass,Bac Ninh,under_10m,C,1968,female
SH0000834,emerging_affluent,Thanh Hoa,10m_to_25m,D,1967,female
SH0000835,emerging_affluent,Da Nang,under_10m,C,1991,female
SH0000836,mass,Ha Noi,over_25m,C,1973,male
SH0000837,mass,Ho Chi Minh City,over_25m,E,1981,male
SH0000838,mass,Long An,over_25m,B,1994,male
SH0000839,mass,Binh Duong,10m_to_25m,C,2000,female
SH0000840,mass,Ho Chi Minh City,10m_to_25m,C,1991,female
SH0000841,mass,Ha Noi,over_25m,B,2003,female
SH0000842,mass,Long An,under_10m,B,1979,male
SH0000843,mass,Long An,10m_to_25m,A,1978,female
SH0000844,mass,Can Tho,under_10m,B,1970,male
SH0000845,mass,Hai Phong,over_25m,D,1966,male
SH0000846,mass,Ho Chi Minh City,10m_to_25m,D,1983,male
SH0000847,emerging_affluent,Ha Noi,over_25m,B,1982,female
SH0000848,mass,Ha Noi,over_25m,C,1971,male
SH0000849,emerging_affluent,Binh Duong,under_10m,D,1981,female
SH0000850,mass,Ho Chi Minh City,under_10m,B,1966,female
