snapshot_month,loan_id,outstanding_principal,dpd,dpd_bucket,status,is_restructured
2024-07-31,LN00000033,13046875,21,dpd_1_29,active,false
2024-08-31,LN00000033,12525000,21,dpd_1_29,active,false
2024-09-30,LN00000033,12003125,21,dpd_1_29,active,false
2024-10-31,LN00000033,11481250,0,current,active,false
2024-11-30,LN00000033,10959375,0,current,active,false
2024-12-31,LN00000033,10437500,0,current,active,false
2025-01-31,LN00000033,9915625,0,current,active,false
2025-02-28,LN00000033,9393750,0,current,active,false
2025-03-31,LN00000033,8871875,0,current,active,false
2025-04-30,LN00000033,8350000,31,dpd_30_59,active,false
2025-05-31,LN00000033,7828125,32,dpd_30_59,active,false
2025-06-30,LN00000033,7306250,9,dpd_1_29,active,false
2025-07-31,LN00000033,6784375,9,dpd_1_29,active,false
2025-08-31,LN00000033,6262500,0,current,active,false
2025-09-30,LN00000033,5740625,0,current,active,false
2025-10-31,LN00000033,5218750,0,current,active,false
2025-11-30,LN00000033,4696875,0,current,active,false
2025-12-31,LN00000033,4175000,0,current,active,false
2024-01-31,LN00000034,28285714,0,current,active,false
2024-02-29,LN00000034,23571429,0,current,active,false
2024-03-31,LN00000034,18857143,0,current,active,false
2024-04-30,LN00000034,14142857,0,current,active,false
2024-05-31,LN00000034,9428571,0,current,active,false
2024-06-30,LN00000034,4714286,0,current,active,false
2024-07-31,LN00000034,0,0,current,closed,false
2024-01-31,LN00000035,9927273,0,current,active,false
2024-02-29,LN00000035,9454545,0,current,active,false
2024-03-31,LN00000035,8981818,0,current,active,false
2024-04-30,LN00000035,8509091,0,current,active,false
2024-05-31,LN00000035,8036364,0,current,active,false
2024-06-30,LN00000035,7563636,0,current,active,false
2024-07-31,LN00000035,7090909,0,current,active,false
2024-08-31,LN00000035,6618182,32,dpd_30_59,active,false
2024-09-30,LN00000035,6145455,32,dpd_30_59,active,false
2024-10-31,LN00000035,5672727,34,dpd_30_59,active,false
2024-11-30,LN00000035,5200000,36,dpd_30_59,active,false
2024-12-31,LN00000035,4727273,36,dpd_30_59,active,false
2025-01-31,LN00000035,4254545,38,dpd_30_59,active,false
2025-02-28,LN00000035,3781818,66,dpd_60_89,active,false
2025-03-31,LN00000035,3309091,67,dpd_60_89,active,false
2025-04-30,LN00000035,2836364,68,dpd_60_89,active,false
2025-05-31,LN00000035,2363636,103,dpd_90_plus,active,false
2025-06-30,LN00000035,1890909,105,dpd_90_plus,active,false
2025-07-31,LN00000035,1418182,66,dpd_60_89,active,false
2025-08-31,LN00000035,945455,44,dpd_30_59,active,false
2025-09-30,LN00000035,472727,44,dpd_30_59,active,false
2025-10-31,LN00000035,0,0,current,closed,false
2024-01-31,LN00000036,105050000,0,current,active,false
2024-02-29,LN00000036,95500000,0,current,active,false
2024-03-31,LN00000036,85950000,0,current,active,false
2024-04-30,LN00000036,76400000,0,current,active,false
2024-05-31,LN00000036,66850000,21,dpd_1_29,active,false
2024-06-30,LN00000036,57300000,21,dpd_1_29,active,false
2024-07-31,LN00000036,47750000,22,dpd_1_29,active,false
2024-08-31,LN00000036,38200000,23,dpd_1_29,active,false
2024-09-30,LN00000036,28650000,25,dpd_1_29,active,false
2024-10-31,LN00000036,19100000,0,current,active,false
2024-11-30,LN00000036,9550000,0,current,active,false
2024-12-31,LN00000036,0,0,current,closed,false
2024-01-31,LN00000037,11571429,0,current,active,false
2024-02-29,LN00000037,9642857,0,current,active,false
2024-03-31,LN00000037,7714286,0,current,active,false
2024-04-30,LN00000037,5785714,0,current,active,false
2024-05-31,LN00000037,3857143,0,current,active,false
2024-06-30,LN00000037,1928571,0,current,active,false
2024-07-31,LN00000037,0,0,current,closed,false
2024-01-31,LN00000038,19428571,0,current,active,false
2024-02-29,LN00000038,18857143,0,current,active,false
2024-03-31,LN00000038,18285714,0,current,active,false
2024-04-30,LN00000038,17714286,0,current,active,false
2024-05-31,LN00000038,17142857,0,current,active,false
2024-06-30,LN00000038,16571429,0,current,active,false
2024-07-31,LN00000038,16000000,0,current,active,false
2024-08-31,LN00000038,15428571,0,current,active,false
2024-09-30,LN00000038,14857143,0,current,active,false
2024-10-31,LN00000038,14285714,0,current,active,false
2024-11-30,LN00000038,13714286,0,current,active,false
2024-12-31,LN00000038,13142857,0,current,active,false
2025-01-31,LN00000038,12571429,0,current,active,false
2025-02-28,LN00000038,12000000,0,current,active,false
2025-03-31,LN00000038,11428571,0,current,active,true
2025-04-30,LN00000038,10857143,0,current,active,true
2025-05-31,LN00000038,10285714,0,current,active,true
2025-06-30,LN00000038,9714286,0,current,active,true
2025-07-31,LN00000038,9142857,31,dpd_30_59,active,true
2025-08-31,LN00000038,8571429,32,dpd_30_59,active,true
2025-09-30,LN00000038,8000000,32,dpd_30_59,active,true
2025-10-31,LN00000038,7428571,2,dpd_1_29,active,true
2025-11-30,LN00000038,6857143,30,dpd_30_59,active,true
2025-12-31,LN00000038,6285714,9,dpd_1_29,active,true
2024-01-31,LN00000039,10881481,0,current,active,false
2024-02-29,LN00000039,10462963,0,current,active,false
2024-03-31,LN00000039,10044444,42,dpd_30_59,active,false
2024-04-30,LN00000039,9625926,43,dpd_30_59,active,false
2024-05-31,LN00000039,9207407,43,dpd_30_59,active,false
2024-06-30,LN00000039,8788889,45,dpd_30_59,active,false
2024-07-31,LN00000039,8370370,47,dpd_30_59,active,false
2024-08-31,LN00000039,7951852,49,dpd_30_59,active,false
2024-09-30,LN00000039,7533333,50,dpd_30_59,active,false
2024-10-31,LN00000039,7114815,50,dpd_30_59,active,false
2024-11-30,LN00000039,6696296,18,dpd_1_29,active,false
2024-12-31,LN00000039,6277778,0,current,active,false
2025-01-31,LN00000039,5859259,0,current,active,false
2025-02-28,LN00000039,5440741,0,current,active,false
2025-03-31,LN00000039,5022222,0,current,active,false
2025-04-30,LN00000039,4603704,0,current,active,false
2025-05-31,LN00000039,4185185,0,current,active,false
2025-06-30,LN00000039,3766667,41,dpd_30_59,active,false
2025-07-31,LN00000039,3348148,19,dpd_1_29,active,false
2025-08-31,LN00000039,2929630,19,dpd_1_29,active,false
2025-09-30,LN00000039,2511111,19,dpd_1_29,active,false
2025-10-31,LN00000039,2092593,19,dpd_1_29,active,false
2025-11-30,LN00000039,1674074,0,current,active,false
2025-12-31,LN00000039,1255556,0,current,active,false
2024-01-31,LN00000040,19250000,0,current,active,false
2024-02-29,LN00000040,15400000,24,dpd_1_29,active,false
2024-03-31,LN00000040,11550000,45,dpd_30_59,active,false
2024-04-30,LN00000040,7700000,46,dpd_30_59,active,false
2024-05-31,LN00000040,3850000,47,dpd_30_59,active,false
2024-06-30,LN00000040,0,0,current,closed,false
2024-01-31,LN00000041,9976471,0,current,active,false
2024-02-29,LN00000041,9352941,0,current,active,false
2024-03-31,LN00000041,8729412,0,current,active,false
2024-04-30,LN00000041,8105882,0,current,active,false
2024-05-31,LN00000041,7482353,0,current,active,false
2024-06-30,LN00000041,6858824,0,current,active,false
2024-07-31,LN00000041,6235294,0,current,active,false
2024-08-31,LN00000041,5611765,0,current,active,false
2024-09-30,LN00000041,4988235,0,current,active,false
2024-10-31,LN00000041,4364706,0,current,active,false
2024-11-30,LN00000041,3741176,0,current,active,false
2024-12-31,LN00000041,3117647,0,current,active,false
2025-01-31,LN00000041,2494118,0,current,active,false
2025-02-28,LN00000041,1870588,0,current,active,false
2025-03-31,LN00000041,1247059,0,current,active,false
2025-04-30,LN00000041,623529,33,dpd_30_59,active,false
2025-05-31,LN00000041,0,0,current,closed,false
2024-01-31,LN00000042,9285714,0,current,active,false
2024-02-29,LN00000042,8571429,0,current,active,false
2024-03-31,LN00000042,7857143,0,current,active,false
2024-04-30,LN00000042,7142857,0,current,active,false
2024-05-31,LN00000042,6428571,0,current,active,false
2024-06-30,LN00000042,5714286,0,current,active,false
2024-07-31,LN00000042,5000000,0,current,active,false
2024-08-31,LN00000042,4285714,0,current,active,false
2024-09-30,LN00000042,3571429,0,current,active,false
2024-10-31,LN00000042,2857143,0,current,active,false
2024-11-30,LN00000042,2142857,0,current,active,false
2024-12-31,LN00000042,1428571,0,current,active,false
2025-01-31,LN00000042,714286,0,current,active,false
2025-02-28,LN00000042,0,0,current,closed,false
2024-01-31,LN00000043,7500000,23,dpd_1_29,active,false
2024-02-29,LN00000043,7200000,25,dpd_1_29,active,false
2024-03-31,LN00000043,6900000,27,dpd_1_29,active,false
2024-04-30,LN00000043,6600000,27,dpd_1_29,active,false
2024-05-31,LN00000043,6300000,27,dpd_1_29,active,false
2024-06-30,LN00000043,6000000,2,dpd_1_29,active,false
2024-07-31,LN00000043,5700000,17,dpd_1_29,active,false
2024-08-31,LN00000043,5400000,18,dpd_1_29,active,false
2024-09-30,LN00000043,5100000,20,dpd_1_29,active,false
2024-10-31,LN00000043,4800000,21,dpd_1_29,active,false
2024-11-30,LN00000043,4500000,23,dpd_1_29,active,false
2024-12-31,LN00000043,4200000,23,dpd_1_29,active,false
2025-01-31,LN00000043,3900000,23,dpd_1_29,active,false
2025-02-28,LN00000043,3600000,24,dpd_1_29,active,false
2025-03-31,LN00000043,3300000,24,dpd_1_29,active,false
2025-04-30,LN00000043,3000000,42,dpd_30_59,active,false
2025-05-31,LN00000043,2700000,43,dpd_30_59,active,false
2025-06-30,LN00000043,2400000,20,dpd_1_29,active,false
2025-07-31,LN00000043,2100000,0,current,active,false
2025-08-31,LN00000043,1800000,0,current,active,false
2025-09-30,LN00000043,1500000,0,current,active,false
2025-10-31,LN00000043,1200000,0,current,active,false
2025-11-30,LN00000043,900000,0,current,active,false
2025-12-31,LN00000043,600000,0,current,active,false
2024-01-31,LN00000044,10454545,0,current,active,false
2024-02-29,LN00000044,9409091,23,dpd_1_29,active,false
2024-03-31,LN00000044,8363636,0,current,active,false
2024-04-30,LN00000044,7318182,0,current,active,false
2024-05-31,LN00000044,6272727,0,current,active,false
2024-06-30,LN00000044,5227273,0,current,active,false
2024-07-31,LN00000044,4181818,0,current,active,false
2024-08-31,LN00000044,3136364,0,current,active,false
2024-09-30,LN00000044,2090909,0,current,active,false
2024-10-31,LN00000044,1045455,0,current,active,false
2024-11-30,LN00000044,0,0,current,closed,false
2024-01-31,LN00000045,3281250,0,current,active,false
2024-02-29,LN00000045,3062500,0,current,active,false
2024-03-31,LN00000045,2843750,0,current,active,false
2024-04-30,LN00000045,2625000,0,current,active,false
2024-05-31,LN00000045,2406250,0,current,active,false
2024-06-30,LN00000045,2187500,0,current,active,false
2024-07-31,LN00000045,1968750,0,current,active,false
2024-08-31,LN00000045,1750000,0,current,active,false
2024-09-30,LN00000045,1531250,0,current,active,false
2024-10-31,LN00000045,1312500,0,current,active,false
2024-11-30,LN00000045,1093750,0,current,active,false
2024-12-31,LN00000045,875000,0,current,active,false
2025-01-31,LN00000045,656250,0,current,active,false
2025-02-28,LN00000045,437500,0,current,active,false
2025-03-31,LN00000045,218750,27,dpd_1_29,active,false
2025-04-30,LN00000045,0,0,current,closed,false
2024-01-31,LN00000046,18685714,0,current,active,false
2024-02-29,LN00000046,15571429,0,current,active,false
2024-03-31,LN00000046,12457143,0,current,active,false
2024-04-30,LN00000046,9342857,0,current,active,false
2024-05-31,LN00000046,6228571,0,current,active,false
2024-06-30,LN00000046,3114286,0,current,active,false
2024-07-31,LN00000046,0,0,current,closed,false
2024-01-31,LN00000047,23828571,0,current,active,false
2024-02-29,LN00000047,19857143,0,current,active,false
2024-03-31,LN00000047,15885714,0,current,active,false
2024-04-30,LN00000047,11914286,0,current,active,false
2024-05-31,LN00000047,7942857,0,current,active,false
2024-06-30,LN00000047,3971429,0,current,active,false
2024-07-31,LN00000047,0,0,current,closed,false
2024-01-31,LN00000048,10917647,0,current,active,false
2024-02-29,LN00000048,10235294,0,current,active,false
2024-03-31,LN00000048,9552941,0,current,active,false
2024-04-30,LN00000048,8870588,0,current,active,false
2024-05-31,LN00000048,8188235,0,current,active,false
2024-06-30,LN00000048,7505882,26,dpd_1_29,active,false
2024-07-31,LN00000048,6823529,0,current,active,false
2024-08-31,LN00000048,6141176,0,current,active,false
2024-09-30,LN00000048,5458824,0,current,active,false
2024-10-31,LN00000048,4776471,34,dpd_30_59,active,false
2024-11-30,LN00000048,4094118,36,dpd_30_59,active,false
2024-12-31,LN00000048,3411765,37,dpd_30_59,active,false
2025-01-31,LN00000048,2729412,38,dpd_30_59,active,false
2025-02-28,LN00000048,2047059,76,dpd_60_89,active,false
2025-03-31,LN00000048,1364706,0,current,active,true
2025-04-30,LN00000048,682353,0,current,active,true
2025-05-31,LN00000048,0,0,current,closed,true
2024-01-31,LN00000049,4133333,0,current,active,false
2024-02-29,LN00000049,2066667,0,current,active,false
2024-03-31,LN00000049,0,0,current,closed,false
2024-01-31,LN00000050,3876923,0,current,active,false
2024-02-29,LN00000050,3553846,0,current,active,false
2024-03-31,LN00000050,3230769,0,current,active,false
2024-04-30,LN00000050,2907692,0,current,active,false
2024-05-31,LN00000050,2584615,0,current,active,false
2024-06-30,LN00000050,2261538,0,current,active,false
2024-07-31,LN00000050,1938462,0,current,active,false
2024-08-31,LN00000050,1615385,0,current,active,false
2024-09-30,LN00000050,1292308,0,current,active,false
2024-10-31,LN00000050,969231,0,current,active,false
2024-11-30,LN00000050,646154,0,current,active,false
2024-12-31,LN00000050,323077,0,current,active,false
2025-01-31,LN00000050,0,0,current,closed,false
2024-01-31,LN00000051,214200000,39,dpd_30_59,active,false
2024-02-29,LN00000051,204000000,39,dpd_30_59,active,false
2024-03-31,LN00000051,193800000,40,dpd_30_59,active,false
2024-04-30,LN00000051,183600000,40,dpd_30_59,active,false
2024-05-31,LN00000051,173400000,16,dpd_1_29,active,false
2024-06-30,LN00000051,163200000,18,dpd_1_29,active,false
2024-07-31,LN00000051,153000000,18,dpd_1_29,active,false
2024-08-31,LN00000051,142800000,20,dpd_1_29,active,false
2024-09-30,LN00000051,132600000,20,dpd_1_29,active,false
2024-10-31,LN00000051,122400000,21,dpd_1_29,active,false
2024-11-30,LN00000051,112200000,21,dpd_1_29,active,false
2024-12-31,LN00000051,102000000,0,current,active,false
2025-01-31,LN00000051,91800000,0,current,active,false
2025-02-28,LN00000051,81600000,0,current,active,false
2025-03-31,LN00000051,71400000,0,current,active,false
2025-04-30,LN00000051,61200000,0,current,active,false
2025-05-31,LN00000051,51000000,0,current,active,false
2025-06-30,LN00000051,40800000,0,current,active,false
2025-07-31,LN00000051,30600000,0,current,active,false
2025-08-31,LN00000051,20400000,24,dpd_1_29,active,false
2025-09-30,LN00000051,10200000,0,current,active,false
2025-10-31,LN00000051,0,0,current,closed,false
2024-01-31,LN00000052,45176471,0,current,active,false
2024-02-29,LN00000052,42352941,0,current,active,false
2024-03-31,LN00000052,39529412,0,current,active,false
2024-04-30,LN00000052,36705882,0,current,active,false
2024-05-31,LN00000052,33882353,0,current,active,false
2024-06-30,LN00000052,31058824,0,current,active,false
2024-07-31,LN00000052,28235294,19,dpd_1_29,active,false
2024-08-31,LN00000052,25411765,20,dpd_1_29,active,false
2024-09-30,LN00000052,22588235,0,current,active,false
2024-10-31,LN00000052,19764706,0,current,active,false
2024-11-30,LN00000052,16941176,0,current,active,false
2024-12-31,LN00000052,14117647,0,current,active,false
2025-01-31,LN00000052,11294118,0,current,active,false
2025-02-28,LN00000052,8470588,0,current,active,false
2025-03-31,LN00000052,5647059,0,current,active,false
2025-04-30,LN00000052,2823529,0,current,active,false
2025-05-31,LN00000052,0,0,current,closed,false
2024-01-31,LN00000053,192184615,0,current,active,false
2024-02-29,LN00000053,176169231,0,current,active,false
2024-03-31,LN00000053,160153846,0,current,active,false
2024-04-30,LN00000053,144138462,0,current,active,false
2024-05-31,LN00000053,128123077,0,current,active,false
2024-06-30,LN00000053,112107692,0,current,active,false
2024-07-31,LN00000053,96092308,0,current,active,false
2024-08-31,LN00000053,80076923,0,current,active,false
2024-09-30,LN00000053,64061538,0,current,active,false
2024-10-31,LN00000053,48046154,0,current,active,false
2024-11-30,LN00000053,32030769,0,current,active,false
2024-12-31,LN00000053,16015385,0,current,active,false
2025-01-31,LN00000053,0,0,current,closed,false
2024-01-31,LN00000054,2583333,0,current,active,false
2024-02-29,LN00000054,2066667,0,current,active,false
2024-03-31,LN00000054,1550000,0,current,active,false
2024-04-30,LN00000054,1033333,0,current,active,false
