month,loan_id,amount_due,amount_collected,bucket_at_due
2024-05-01,LN00000040,4149000,3964683,current
2024-01-01,LN00000041,739000,655346,current
2024-02-01,LN00000041,739000,688516,dpd_1_29
2024-03-01,LN00000041,739000,704511,current
2024-04-01,LN00000041,739000,674541,current
2024-05-01,LN00000041,739000,705584,current
2024-06-01,LN00000041,739000,735552,current
2024-07-01,LN00000041,739000,709577,current
2024-08-01,LN00000041,739000,709501,current
2024-09-01,LN00000041,739000,702088,current
2024-10-01,LN00000041,739000,681298,current
2024-11-01,LN00000041,739000,720365,current
2024-12-01,LN00000041,739000,651230,current
2025-01-01,LN00000041,739000,711896,current
2025-02-01,LN00000041,739000,709337,current
2025-03-01,LN00000041,739000,701959,current
2025-04-01,LN00000041,739000,696421,current
2024-01-01,LN00000042,801000,793971,current
2024-02-01,LN00000042,801000,777777,current
2024-03-01,LN00000042,801000,767976,current
2024-04-01,LN00000042,801000,710293,current
2024-05-01,LN00000042,801000,784523,current
2024-06-01,LN00000042,801000,776850,current
2024-07-01,LN00000042,801000,751692,current
2024-08-01,LN00000042,801000,782548,current
2024-09-01,LN00000042,801000,756212,current
2024-10-01,LN00000042,801000,764840,current
2024-11-01,LN00000042,801000,779938,current
2024-12-01,LN00000042,801000,710450,current
2025-01-01,LN00000042,801000,766099,current
2024-01-01,LN00000043,458000,438032,current
2024-02-01,LN00000043,458000,427517,current
2024-03-01,LN00000043,458000,366731,dpd_1_29
2024-04-01,LN00000043,458000,428881,current
2024-05-01,LN00000043,458000,425891,current
2024-06-01,LN00000043,458000,433097,current
2024-07-01,LN00000043,458000,418201,current
2024-08-01,LN00000043,458000,431529,current
2024-09-01,LN00000043,458000,455099,current
2024-10-01,LN00000043,458000,416484,dpd_1_29
2024-11-01,LN00000043,458000,290843,dpd_30_59
2024-12-01,LN00000043,458000,249553,dpd_30_59
2025-01-01,LN00000043,458000,303848,dpd_30_59
2025-02-01,LN00000043,458000,291647,dpd_30_59
2025-03-01,LN00000043,458000,121616,dpd_60_89
2025-04-01,LN00000043,458000,136384,dpd_60_89
2025-05-01,LN00000043,458000,91737,dpd_90_plus
2025-06-01,LN00000043,458000,22434,dpd_90_plus
2025-07-01,LN00000043,458000,87677,dpd_90_plus
2025-08-01,LN00000043,458000,61023,dpd_90_plus
2025-09-01,LN00000043,458000,42587,dpd_90_plus
2025-10-01,LN00000043,458000,73021,dpd_90_plus
2025-11-01,LN00000043,458000,90446,dpd_90_plus
2025-12-01,LN00000043,458000,77213,dpd_90_plus
2024-01-01,LN00000044,1181000,1051523,current
2024-02-01,LN00000044,1181000,1079617,current
2024-03-01,LN00000044,1181000,1108104,current
2024-04-01,LN00000044,1181000,1042108,current
2024-05-01,LN00000044,1181000,1101998,current
2024-06-01,LN00000044,1181000,1096732,current
2024-07-01,LN00000044,1181000,1058756,current
2024-08-01,LN00000044,1181000,1101280,current
2024-09-01,LN00000044,1181000,1099573,current
2024-10-01,LN00000044,1181000,1154969,current
2024-01-01,LN00000045,277000,247979,current
2024-02-01,LN00000045,277000,275640,current
2024-03-01,LN00000045,277000,252056,dpd_1_29
2024-04-01,LN00000045,277000,237447,dpd_1_29
2024-05-01,LN00000045,277000,259033,current
2024-06-01,LN00000045,277000,251741,current
2024-07-01,LN00000045,277000,253139,current
2024-08-01,LN00000045,277000,260061,current
2024-09-01,LN00000045,277000,259980,current
2024-10-01,LN00000045,277000,271158,current
2024-11-01,LN00000045,277000,258414,current
2024-12-01,LN00000045,277000,260096,current
2025-01-01,LN00000045,277000,244134,current
2025-02-01,LN00000045,277000,267415,current
2025-03-01,LN00000045,277000,237002,dpd_1_29
2024-01-01,LN00000046,3340000,3176406,current
2024-02-01,LN00000046,3340000,3197570,current
2024-03-01,LN00000046,3340000,3289197,current
2024-04-01,LN00000046,3340000,3290409,dpd_1_29
2024-05-01,LN00000046,3340000,3328758,current
2024-06-01,LN00000046,3340000,3140390,current
2024-01-01,LN00000047,4332000,4125455,current
2024-02-01,LN00000047,4332000,4210939,current
2024-03-01,LN00000047,4332000,3849121,current
2024-04-01,LN00000047,4332000,4306965,dpd_1_29
2024-05-01,LN00000047,4332000,4004088,current
2024-06-01,LN00000047,4332000,4128478,current
2024-01-01,LN00000048,843000,748093,current
2024-02-01,LN00000048,843000,840741,current
2024-03-01,LN00000048,843000,823692,dpd_1_29
2024-04-01,LN00000048,843000,807824,dpd_1_29
2024-05-01,LN00000048,843000,818598,current
2024-06-01,LN00000048,843000,798653,current
2024-07-01,LN00000048,843000,766739,current
2024-08-01,LN00000048,843000,816578,current
2024-09-01,LN00000048,843000,797301,current
2024-10-01,LN00000048,843000,769823,current
2024-11-01,LN00000048,843000,814456,current
2024-12-01,LN00000048,843000,773366,current
2025-01-01,LN00000048,843000,769020,current
2025-02-01,LN00000048,843000,774889,current
2025-03-01,LN00000048,843000,750161,current
2025-04-01,LN00000048,843000,837388,current
2024-01-01,LN00000049,2181000,2074734,current
2024-02-01,LN00000049,2181000,1766200,dpd_1_29
2024-01-01,LN00000050,379000,336981,current
2024-02-01,LN00000050,379000,372131,current
2024-03-01,LN00000050,379000,366550,current
2024-04-01,LN00000050,379000,349182,current
2024-05-01,LN00000050,379000,347547,current
2024-06-01,LN00000050,379000,305989,dpd_1_29
2024-07-01,LN00000050,379000,369453,current
2024-08-01,LN00000050,379000,343326,current
2024-09-01,LN00000050,379000,372075,current
2024-10-01,LN00000050,379000,344449,current
2024-11-01,LN00000050,379000,369193,current
2024-12-01,LN00000050,379000,363677,current
2024-01-01,LN00000051,14323000,12828427,current
2024-02-01,LN00000051,14323000,13652764,current
2024-03-01,LN00000051,14323000,13347927,current
2024-04-01,LN00000051,14323000,12635148,current
2024-05-01,LN00000051,14323000,13425830,current
2024-06-01,LN00000051,14323000,14013652,current
2024-07-01,LN00000051,14323000,13277598,dpd_1_29
2024-08-01,LN00000051,14323000,13446334,dpd_1_29
2024-09-01,LN00000051,14323000,13047505,current
2024-10-01,LN00000051,14323000,13163875,current
2024-11-01,LN00000051,14323000,13255764,current
2024-12-01,LN00000051,14323000,13471519,current
2025-01-01,LN00000051,14323000,13348105,current
2025-02-01,LN00000051,14323000,13673174,current
2025-03-01,LN00000051,14323000,14107775,current
2025-04-01,LN00000051,14323000,14261038,current
2025-05-01,LN00000051,14323000,13433582,current
2025-06-01,LN00000051,14323000,13935379,dpd_1_29
2025-07-01,LN00000051,14323000,12912921,current
2025-08-01,LN00000051,14323000,13451699,current
2025-09-01,LN00000051,14323000,14038306,current
2024-01-01,LN00000052,3353000,3315426,current
2024-02-01,LN00000052,3353000,3021456,current
2024-03-01,LN00000052,3353000,2967007,current
2024-04-01,LN00000052,3353000,3284292,current
2024-05-01,LN00000052,3353000,2991461,dpd_1_29
2024-06-01,LN00000052,3353000,3211299,current
2024-07-01,LN00000052,3353000,3345150,current
2024-08-01,LN00000052,3353000,3020798,current
2024-09-01,LN00000052,3353000,3013443,current
2024-10-01,LN00000052,3353000,3346417,current
2024-11-01,LN00000052,3353000,3053433,current
2024-12-01,LN00000052,3353000,3199285,current
2025-01-01,LN00000052,3353000,3078436,current
2025-02-01,LN00000052,3353000,3052761,current
2025-03-01,LN00000052,3353000,3273683,current
2025-04-01,LN00000052,3353000,3137133,current
2024-01-01,LN00000053,19719000,19056429,current
2024-02-01,LN00000053,19719000,17509186,current
2024-03-01,LN00000053,19719000,17828732,current
2024-04-01,LN00000053,19719000,19425213,current
2024-05-01,LN00000053,19719000,18862391,current
2024-06-01,LN00000053,19719000,17753719,current
2024-07-01,LN00000053,19719000,19214949,current
2024-08-01,LN00000053,19719000,18867419,current
2024-09-01,LN00000053,19719000,19007614,dpd_1_29
2024-10-01,LN00000053,19719000,16272433,dpd_1_29
2024-11-01,LN00000053,19719000,18891566,current
2024-12-01,LN00000053,19719000,19256569,dpd_1_29
2024-01-01,LN00000054,558000,540446,current
2024-02-01,LN00000054,558000,513161,current
2024-03-01,LN00000054,558000,521778,current
2024-04-01,LN00000054,558000,510239,current
2024-05-01,LN00000054,558000,553808,current
2024-01-01,LN00000055,403000,384509,current
2024-02-01,LN00000055,403000,390984,current
2024-03-01,LN00000055,403000,366866,current
2024-04-01,LN00000055,403000,396127,current
2024-05-01,LN00000055,403000,335813,dpd_1_29
2024-06-01,LN00000055,403000,397036,current
2024-07-01,LN00000055,403000,358623,current
2024-08-01,LN00000055,403000,394428,current
2024-09-01,LN00000055,403000,355851,current
2024-10-01,LN00000055,403000,361742,current
2024-11-01,LN00000055,403000,365435,current
2024-12-01,LN00000055,403000,387138,current
2025-01-01,LN00000055,403000,394869,current
2025-02-01,LN00000055,403000,376776,current
2025-03-01,LN00000055,403000,383690,current
2025-04-01,LN00000055,403000,370363,current
2024-01-01,LN00000056,1080000,1058488,current
2024-02-01,LN00000056,1080000,1035681,current
2024-03-01,LN00000056,1080000,1070007,current
2024-04-01,LN00000056,1080000,1061085,dpd_1_29
2024-05-01,LN00000056,1080000,1008375,current
2024-06-01,LN00000056,1080000,954946,current
2024-07-01,LN00000056,1080000,1028382,current
2024-08-01,LN00000056,1080000,965152,current
2024-09-01,LN00000056,1080000,1043485,current
2024-10-01,LN00000056,1080000,990101,current
2024-01-01,LN00000057,4355000,4233295,current
2024-02-01,LN00000057,4355000,3649991,dpd_1_29
2024-03-01,LN00000057,4355000,4240057,current
2024-04-01,LN00000057,4355000,4339789,current
2024-05-01,LN00000057,4355000,3976341,current
2024-06-01,LN00000057,4355000,4073479,current
2024-01-01,LN00000058,217000,214012,current
2024-02-01,LN00000058,217000,189441,dpd_1_29
2024-03-01,LN00000058,217000,154863,dpd_30_59
2024-04-01,LN00000058,217000,122043,dpd_30_59
2024-01-01,LN00000059,1052000,1020700,current
2024-02-01,LN00000059,1052000,937546,current
2024-03-01,LN00000059,1052000,851095,dpd_1_29
2024-04-01,LN00000059,1052000,996638,current
2024-05-01,LN00000059,1052000,1039875,current
2024-06-01,LN00000059,1052000,984336,current
2024-07-01,LN00000059,1052000,960228,current
2024-08-01,LN00000059,1052000,953303,current
2024-09-01,LN00000059,1052000,974122,current
2024-10-01,LN00000059,1052000,986591,current
2024-11-01,LN00000059,1052000,937160,current
2024-12-01,LN00000059,1052000,1007860,current
2025-01-01,LN00000059,1052000,997537,current
2025-02-01,LN00000059,1052000,1037607,current
2025-03-01,LN00000059,1052000,957828,current
2025-04-01,LN00000059,1052000,1003306,current
2025-05-01,LN00000059,1052000,1020455,current
2025-06-01,LN00000059,1052000,1020951,current
2025-07-01,LN00000059,1052000,1036542,current
2025-08-01,LN00000059,1052000,1041521,current
2025-09-01,LN00000059,1052000,1008398,current
2025-10-01,LN00000059,1052000,943963,current
2025-11-01,LN00000059,1052000,1040304,current
2025-12-01,LN00000059,1052000,1018624,current
2024-01-01,LN00000060,1409000,1283370,current
2024-02-01,LN00000060,1409000,1264359,current
2024-03-01,LN00000060,1409000,1241736,current
2024-04-01,LN00000060,1409000,1379673,current
2024-05-01,LN00000060,1409000,1351198,current
2024-06-01,LN00000060,1409000,1287419,current
2024-07-01,LN00000060,1409000,1372714,current
2024-08-01,LN00000060,1409000,1253402,current
2024-09-01,LN00000060,1409000,1258995,current
2024-10-01,LN00000060,1409000,1302691,current
2024-11-01,LN00000060,1409000,1362693,current
2024-12-01,LN00000060,1409000,1299872,current
2025-01-01,LN00000060,1409000,1380224,current
2025-02-01,LN00000060,1409000,1262023,current
2025-03-01,LN00000060,1409000,1264687,current
2025-04-01,LN00000060,1409000,1136848,dpd_1_29
2025-05-01,LN00000060,1409000,783550,dpd_30_59
2025-06-01,LN00000060,1409000,444031,dpd_60_89
2025-07-01,LN00000060,1409000,376737,dpd_60_89
2025-08-01,LN00000060,1409000,123271,dpd_90_plus
2025-09-01,LN00000060,1409000,210187,dpd_90_plus
2025-10-01,LN00000060,1409000,83021,dpd_90_plus
2025-11-01,LN00000060,1409000,170351,dpd_90_plus
2025-12-01,LN00000060,1409000,105201,dpd_90_plus
2024-01-01,LN00000061,12455000,11560503,current
2024-02-01,LN00000061,12455000,11709997,current
2024-03-01,LN00000061,12455000,11725176,current
2024-04-01,LN00000061,12455000,11082960,current
2024-05-01,LN00000061,12455000,12269850,current
2024-06-01,LN00000061,12455000,11323917,current
2024-07-01,LN00000061,12455000,11246244,dpd_1_29
2024-08-01,LN00000061,12455000,12199244,dpd_1_29
2024-09-01,LN00000061,12455000,8593476,dpd_30_59
2024-10-01,LN00000061,12455000,8480263,dpd_30_59
2024-11-01,LN00000061,12455000,6961739,dpd_30_59
2024-01-01,LN00000062,152000,138318,current
2024-02-01,LN00000062,152000,137458,current
2024-03-01,LN00000062,152000,145921,current
2024-04-01,LN00000062,152000,140004,current
2024-05-01,LN00000062,152000,149290,current
2024-06-01,LN00000062,152000,133990,current
2024-07-01,LN00000062,152000,146041,current
2024-08-01,LN00000062,152000,138062,current
2024-09-01,LN00000062,152000,126379,dpd_1_29
2024-10-01,LN00000062,152000,146665,current
2024-11-01,LN00000062,152000,143232,current
2024-12-01,LN00000062,152000,135735,current
2025-01-01,LN00000062,152000,149321,current
2025-02-01,LN00000062,152000,136470,current
2025-03-01,LN00000062,152000,143107,current
2025-04-01,LN00000062,152000,151647,current
2025-05-01,LN00000062,152000,150757,current
2025-06-01,LN00000062,152000,151677,current
2025-07-01,LN00000062,152000,134425,current
2024-01-01,LN00000063,2613000,2574756,current
2024-02-01,LN00000063,2613000,2488093,current
2024-03-01,LN00000063,2613000,2168757,dpd_1_29
2024-04-01,LN00000063,2613000,1375887,dpd_30_59
2024-05-01,LN00000063,2613000,1370958,dpd_30_59
2024-06-01,LN00000063,2613000,1366891,dpd_30_59
2024-07-01,LN00000063,2613000,2320858,current
2024-08-01,LN00000063,2613000,2497837,current
2024-09-01,LN00000063,2613000,2390171,current
2024-10-01,LN00000063,2613000,2459489,current
2024-11-01,LN00000063,2613000,2291340,dpd_1_29
2024-12-01,LN00000063,2613000,2444720,current
2024-01-01,LN00000064,3536000,3238466,current
2024-02-01,LN00000064,3536000,3015324,dpd_1_29
2024-03-01,LN00000064,3536000,3070658,dpd_1_29
2024-04-01,LN00000064,3536000,2315685,dpd_30_59
2024-05-01,LN00000064,3536000,1863994,dpd_30_59
2024-06-01,LN00000064,3536000,2356427,dpd_30_59
2024-07-01,LN00000064,3536000,2057968,dpd_30_59
2024-08-01,LN00000064,3536000,2177277,dpd_30_59
2024-09-01,LN00000064,3536000,2430379,dpd_30_59
2024-10-01,LN00000064,3536000,2099583,dpd_30_59
2024-11-01,LN00000064,3536000,2040947,dpd_30_59
2024-12-01,LN00000064,3536000,2248153,dpd_30_59
2025-01-01,LN00000064,3536000,2424083,dpd_30_59
2025-02-01,LN00000064,3536000,2097266,dpd_30_59
2025-03-01,LN00000064,3536000,1292779,dpd_60_89
2025-04-01,LN00000064,3536000,423015,dpd_90_plus
2025-05-01,LN00000064,3536000,612255,dpd_90_plus
2025-06-01,LN00000064,3536000,384207,dpd_90_plus
2025-07-01,LN00000064,3536000,545400,dpd_90_plus
2025-08-01,LN00000064,3536000,274699,dpd_90_plus
2025-09-01,LN00000064,3536000,767439,dpd_90_plus
2025-10-01,LN00000064,3536000,775622,dpd_90_plus
2025-11-01,LN00000064,3536000,688265,dpd_90_plus
2025-12-01,LN00000064,3536000,218678,dpd_90_plus
2024-01-01,LN00000065,1369000,1317099,current
2024-02-01,LN00000065,1369000,1346599,current
2024-03-01,LN00000065,1369000,1222305,dpd_1_29
2024-04-01,LN00000065,1369000,1286439,dpd_1_29
2024-05-01,LN00000065,1369000,1354344,dpd_1_29
2024-06-01,LN00000065,1369000,1368032,current
2024-07-01,LN00000065,1369000,1347128,current
2024-08-01,LN00000065,1369000,1355394,current
2024-09-01,LN00000065,1369000,1252182,current
2024-10-01,LN00000065,1369000,1267861,current
2024-11-01,LN00000065,1369000,1261801,dpd_1_29
2024-01-01,LN00000066,271000,257903,current
2024-02-01,LN00000066,271000,268381,dpd_1_29
2024-03-01,LN00000066,271000,265637,current
2024-04-01,LN00000066,271000,263771,current
2024-05-01,LN00000066,271000,266306,current
2024-06-01,LN00000066,271000,244543,current
2024-07-01,LN00000066,271000,269153,current
2024-08-01,LN00000066,271000,242899,current
2024-09-01,LN00000066,271000,240945,current
2024-10-01,LN00000066,271000,241162,current
2024-11-01,LN00000066,271000,245505,current
2024-12-01,LN00000066,271000,245412,current
2025-01-01,LN00000066,271000,238824,current
2025-02-01,LN00000066,271000,221740,dpd_1_29
2025-03-01,LN00000066,271000,221316,dpd_1_29
2025-04-01,LN00000066,271000,168123,dpd_30_59
2025-05-01,LN00000066,271000,261591,current
2025-06-01,LN00000066,271000,257320,current
2025-07-01,LN00000066,271000,258998,current
2025-08-01,LN00000066,271000,240590,current
2025-09-01,LN00000066,271000,245352,current
2025-10-01,LN00000066,271000,262991,current
2025-11-01,LN00000066,271000,246817,current
2025-12-01,LN00000066,271000,269997,dpd_1_29
2024-01-01,LN00000067,936000,896314,current
2024-02-01,LN00000067,936000,903925,dpd_1_29
2024-03-01,LN00000067,936000,835201,current
2024-04-01,LN00000067,936000,926782,dpd_1_29
2024-05-01,LN00000067,936000,831462,current
2024-06-01,LN00000067,936000,916055,current
2024-07-01,LN00000067,936000,874711,current
2024-08-01,LN00000067,936000,843624,current
2024-09-01,LN00000067,936000,851545,current
2024-10-01,LN00000067,936000,934153,current
